user_id,Product_Name,Review,Rating
U189,Avocado,Absolutely fresh and high quality!,5
U52,Frozen Waffles,Decent quality and freshness.,4
U408,Cucumber,Fresh and tasty overall.,4
U381,Granola Bars,Absolutely fresh and high quality!,5
U434,Lemons,Worth every penny.,5
U249,Canola Oil,Decent but not outstanding.,3
U495,Apple Juice,Completely unusable.,1
U295,Jerky,Best value for money.,5
U63,Laundry Detergent,"No complaints, good purchase.",4
U236,Chicken Thighs,Average quality overall.,3
U333,Toilet Paper,Average quality overall.,3
U122,Coffee,Average quality overall.,3
U49,Frozen Pizza,"Top-notch quality, highly recommended.",5
U382,Aluminum Foil,Tastes amazing and very fresh.,5
U141,Frozen Vegetables,Arrived on time and well packed.,4
U73,Tea,Acceptable for the price.,3
U335,Ice Cream,Expected better freshness.,2
U241,Espresso,My family loved this product.,5
U330,Zucchini,Better than expected.,4
U378,Tomato Sauce,Worth every penny.,5
U14,Bagels,"Horrible quality, do not buy.",1
U230,Potatoes,"Top-notch quality, highly recommended.",5
U373,Frozen Berries,Satisfied with this product.,4
U196,Soy Milk,Perfect condition upon delivery.,5
U446,Milk,Better than expected.,4
U14,Tilapia,A reliable grocery item.,4
U110,Canola Oil,Best value for money.,5
U108,Sparkling Water,The taste was just okay.,3
U240,Frozen Pizza,"It was okay, nothing special.",3
U371,Toilet Paper,Better than expected.,4
U7,Frozen Waffles,Fresh and tasty overall.,4
U100,Garlic,Decent but not outstanding.,3
U215,Sour Cream,"It was okay, nothing special.",3
U222,Peppers,Better than expected.,4
U464,Pasta,Better than expected.,4
U119,Fabric Softener,Acceptable for the price.,3
U54,Cream Cheese,"No complaints, good purchase.",4
U395,Pretzels,Arrived on time and well packed.,4
U456,Vegetable Oil,Fresh and tasty overall.,4
U269,Cream Cheese,Never buying this again.,1
U11,Chicken Thighs,"No complaints, good purchase.",4
U242,Jam,My family loved this product.,5
U218,Soda,Good quality for the price.,4
U231,Butter,"No complaints, good purchase.",4
U388,Peanut Butter,The taste was just okay.,3
U396,Whole Chicken,Completely unusable.,1
U349,Vegetable Oil,Tastes amazing and very fresh.,5
U74,Shrimp,Extremely disappointed.,1
U369,Cucumber,My family loved this product.,5
U109,Turkey Bacon,Decent but not outstanding.,3
U270,Spinach,Taste was slightly disappointing.,2
U15,Granola Bars,Good quality for the price.,4
U244,Buns,Consistently great product.,5
U79,Club Soda,Fairly average experience.,3
U61,Sweet Potatoes,Satisfied with this product.,4
U146,Bananas,Consistently great product.,5
U325,Pasta,Arrived on time and well packed.,4
U311,Spinach,"Very good product, would recommend.",4
U85,Flour,Average quality overall.,3
U15,Eggs,"Top-notch quality, highly recommended.",5
U497,Jam,Perfect condition upon delivery.,5
U409,Almond Milk,Satisfied with this product.,4
U311,Canola Oil,Quality was inconsistent.,2
U111,Canola Oil,Best value for money.,5
U80,Ground Beef,My family loved this product.,5
U32,Pasta,Best value for money.,5
U409,Ice Cream,Exceeded my expectations.,5
U184,Fruit Snacks,Acceptable for the price.,3
U232,Croissants,Exceeded my expectations.,5
U226,Cream Cheese,Consistently great product.,5
U31,Bread,A reliable grocery item.,4
U190,Bagels,Exceeded my expectations.,5
U1,Lettuce,Worth every penny.,5
U153,Chickpeas,"No complaints, good purchase.",4
U111,Sparkling Water,A reliable grocery item.,4
U246,Chips,Good quality for the price.,4
U184,Tomato Sauce,Exceeded my expectations.,5
U491,Toilet Paper,Very poor quality.,1
U410,Fabric Softener,Consistently great product.,5
U430,Raspberries,Better than expected.,4
U434,Tomatoes,Fairly average experience.,3
U150,Avocado,Item was expired or near expiration.,1
U267,Cream Cheese,My family loved this product.,5
U48,Almond Butter,Taste was slightly disappointing.,2
U159,Chickpeas,Perfect condition upon delivery.,5
U258,Lemons,"It was okay, nothing special.",3
U441,Soda,The taste was just okay.,3
U9,Olive Oil,Expected better freshness.,2
U368,Cottage Cheese,Tasted really bad.,1
U20,Laundry Detergent,"Top-notch quality, highly recommended.",5
U295,Tortillas,Decent quality and freshness.,4
U322,Carrots,Good quality for the price.,4
U489,Oat Milk,A reliable grocery item.,4
U67,Sour Cream,"It was okay, nothing special.",3
U328,Pretzels,Not worth the price.,2
U93,Turkey Bacon,Satisfied with this product.,4
U193,Fabric Softener,Worst grocery purchase.,1
U80,Lemons,Tastes amazing and very fresh.,5
U463,Tortillas,Exceeded my expectations.,5
U370,Paper Towels,Quality was inconsistent.,2
U30,Tortillas,"Very good product, would recommend.",4
U120,Peppers,Fairly average experience.,3
U26,Spinach,"Top-notch quality, highly recommended.",5
U281,Onions,Absolutely fresh and high quality!,5
U207,Vegetable Oil,Exceeded my expectations.,5
U355,Cucumber,My family loved this product.,5
U339,Apple Juice,"Very good product, would recommend.",4
U482,Cottage Cheese,Good quality for the price.,4
U100,Yogurt,"Not bad, not great either.",3
U250,Flour,Completely unusable.,1
U405,English Muffins,Decent quality and freshness.,4
U183,English Muffins,Decent but not outstanding.,3
U30,Bananas,Average quality overall.,3
U99,Buns,Not very impressed with the quality.,2
U206,Aluminum Foil,Best value for money.,5
U17,Chocolate,Worth every penny.,5
U264,Frozen Berries,Would buy again occasionally.,4
U355,Yogurt,"Not bad, not great either.",3
U265,Tortillas,My family loved this product.,5
U493,Lemons,A reliable grocery item.,4
U121,Cashews,"Not bad, not great either.",3
U364,Cheese,Decent but not outstanding.,3
U317,Fabric Softener,Could be better.,3
U459,Maple Syrup,Absolutely fresh and high quality!,5
U325,Pasta,Will definitely buy again.,5
U105,Ground Beef,Best value for money.,5
U238,Shrimp,Fresh and tasty overall.,4
U217,Deli Meat,"It was okay, nothing special.",3
U126,Energy Drink,A reliable grocery item.,4
U44,Chickpeas,Satisfied with this product.,4
U196,Oat Milk,My family loved this product.,5
U137,Tilapia,Would buy again occasionally.,4
U56,Lemons,Would buy again occasionally.,4
U206,Cashews,Tastes amazing and very fresh.,5
U497,Blueberries,Fresh and tasty overall.,4
U370,Popcorn,Could be better.,3
U425,Bananas,Could be better.,3
U257,Rice,Would buy again occasionally.,4
U338,Almond Milk,Exceeded my expectations.,5
U304,Pork Chops,Fairly average experience.,3
U250,Almond Butter,Perfect condition upon delivery.,5
U453,Cottage Cheese,Consistently great product.,5
U397,Tortillas,Fresh and tasty overall.,4
U279,Aluminum Foil,Acceptable for the price.,3
U493,Oat Milk,Consistently great product.,5
U28,Frozen Pizza,A reliable grocery item.,4
U154,Chicken Breast,Somewhat disappointed.,2
U496,Orange Juice,Quality was inconsistent.,2
U251,Rice,Packaging could be improved.,2
U485,Lemons,Absolutely fresh and high quality!,5
U128,Fruit Snacks,Expected better freshness.,2
U293,Cream Cheese,Consistently great product.,5
U81,Peanut Butter,Arrived on time and well packed.,4
U341,Apples,My family loved this product.,5
U161,Almond Butter,"Top-notch quality, highly recommended.",5
U265,Peppers,"Top-notch quality, highly recommended.",5
U464,Soy Milk,Good quality for the price.,4
U412,Granola Bars,"Very good product, would recommend.",4
U461,Spinach,Decent quality and freshness.,4
U331,Onions,Tastes amazing and very fresh.,5
U359,Apple Juice,Exceeded my expectations.,5
U106,Flour,Not worth the price.,2
U417,Deli Meat,Could be better.,3
U233,Jerky,A reliable grocery item.,4
U222,Canola Oil,Fresh and tasty overall.,4
U392,Potatoes,Does the job but nothing more.,3
U115,Almond Butter,Will definitely buy again.,5
U180,Jerky,Will definitely buy again.,5
U155,Carrots,Acceptable for the price.,3
U206,Strawberries,Packaging could be improved.,2
U260,Fabric Softener,My family loved this product.,5
U272,Cashews,Could be better.,3
U304,Onions,Not worth the price.,2
U29,Maple Syrup,Exceeded my expectations.,5
U427,Tomatoes,My family loved this product.,5
U469,Butter,"Top-notch quality, highly recommended.",5
U310,Trash Bags,Fresh and tasty overall.,4
U333,Milk,Mediocre quality.,3
U403,Carrots,Consistently great product.,5
U161,Pretzels,Worth every penny.,5
U338,Cheese,Consistently great product.,5
U32,Chicken Breast,Could be better.,3
U195,Almonds,Taste was slightly disappointing.,2
U474,Ground Beef,Taste was slightly disappointing.,2
U467,Buns,Somewhat disappointed.,2
U225,Chips,Somewhat disappointed.,2
U34,Butter,Fresh and tasty overall.,4
U339,Frozen Berries,Wasn't as fresh as expected.,2
U177,Almond Butter,A reliable grocery item.,4
U108,Almond Butter,Decent quality and freshness.,4
U278,Chickpeas,Packaging could be improved.,2
U62,Cauliflower,"Very good product, would recommend.",4
U403,Bananas,Absolutely fresh and high quality!,5
U270,Blueberries,Exceeded my expectations.,5
U278,Eggs,"Top-notch quality, highly recommended.",5
U388,Fruit Snacks,Will definitely buy again.,5
U200,Sweet Potatoes,Tasted really bad.,1
U285,Sparkling Water,Best value for money.,5
U190,Bagels,Best value for money.,5
U463,Almond Butter,Exceeded my expectations.,5
U320,Salmon,Perfect condition upon delivery.,5
U47,Dish Soap,Not very impressed with the quality.,2
U270,Sour Cream,Tastes amazing and very fresh.,5
U232,Apple Juice,"Not bad, not great either.",3
U255,Jerky,Tasted really bad.,1
U215,Sour Cream,Consistently great product.,5
U337,Almonds,Decent but not outstanding.,3
U64,English Muffins,Could be better.,3
U102,Oat Milk,Fairly average experience.,3
U197,Salmon,Quality was inconsistent.,2
U164,Oat Milk,Quality was inconsistent.,2
U41,Cauliflower,Absolutely fresh and high quality!,5
U248,Sour Cream,Fresh and tasty overall.,4
U403,Bread,Absolutely fresh and high quality!,5
U166,Lettuce,Absolutely fresh and high quality!,5
U199,Cheese,"Top-notch quality, highly recommended.",5
U337,Pasta,Best value for money.,5
U12,Chocolate,Tastes amazing and very fresh.,5
U307,Coffee,Below average quality.,2
U196,Lemons,Received damaged product.,1
U425,Shrimp,Absolutely fresh and high quality!,5
U308,Aluminum Foil,Better than expected.,4
U151,Honey,Expected better freshness.,2
U87,Bananas,"Not bad, not great either.",3
U318,Chicken Nuggets,Absolutely fresh and high quality!,5
U351,Honey,Tastes amazing and very fresh.,5
U104,Turkey Bacon,Perfect condition upon delivery.,5
U12,Fabric Softener,Decent quality and freshness.,4
U476,Chickpeas,Exceeded my expectations.,5
U349,Broccoli,Average quality overall.,3
U106,Sweet Potatoes,Not worth the price.,2
U247,Avocado,Decent quality and freshness.,4
U112,Paper Towels,Fresh and tasty overall.,4
U355,Salmon,Arrived on time and well packed.,4
U116,Tea,Absolutely fresh and high quality!,5
U5,Frozen Burritos,"Top-notch quality, highly recommended.",5
U398,Jam,Satisfied with this product.,4
U181,Sourdough,Taste was slightly disappointing.,2
U51,Tortillas,Tastes amazing and very fresh.,5
U131,Honey,Could be better.,3
U252,Blueberries,Fresh and tasty overall.,4
U442,Sweet Potatoes,Worth every penny.,5
U379,Tomatoes,Arrived on time and well packed.,4
U117,Flour,Mediocre quality.,3
U323,Peanut Butter,Better than expected.,4
U187,Buns,Fairly average experience.,3
U374,Energy Drink,Exceeded my expectations.,5
U21,Zucchini,My family loved this product.,5
U270,Coffee,Best value for money.,5
U387,Dish Soap,Decent quality and freshness.,4
U499,Butter,"Top-notch quality, highly recommended.",5
U43,Almonds,Good quality for the price.,4
U196,Chocolate,Could be better.,3
U288,Espresso,My family loved this product.,5
U351,Jam,Worth every penny.,5
U107,Olive Oil,Decent but not outstanding.,3
U486,Aluminum Foil,Could be better.,3
U377,Tomatoes,Would buy again occasionally.,4
U20,Chicken Thighs,Fairly average experience.,3
U43,Cream Cheese,Better than expected.,4
U145,Tortillas,The taste was just okay.,3
U32,Cashews,Decent quality and freshness.,4
U425,Paper Towels,Best value for money.,5
U397,Orange Juice,Somewhat disappointed.,2
U212,Peppers,Wasn't as fresh as expected.,2
U29,Chickpeas,Tastes amazing and very fresh.,5
U389,Chicken Thighs,Absolutely fresh and high quality!,5
U271,Cream Cheese,Absolutely fresh and high quality!,5
U448,Cauliflower,A reliable grocery item.,4
U270,Trash Bags,Arrived on time and well packed.,4
U185,Granola Bars,My family loved this product.,5
U491,Bananas,Will definitely buy again.,5
U411,Tea,Does the job but nothing more.,3
U214,Blueberries,A reliable grocery item.,4
U367,Aluminum Foil,Absolutely fresh and high quality!,5
U210,Protein Bars,Taste was slightly disappointing.,2
U382,Deli Meat,Acceptable for the price.,3
U360,Frozen Pizza,My family loved this product.,5
U277,Tilapia,Average quality overall.,3
U166,Salmon,Fairly average experience.,3
U51,Peppers,My family loved this product.,5
U105,Beans,"No complaints, good purchase.",4
U410,Chickpeas,A reliable grocery item.,4
U125,Dish Soap,"Not bad, not great either.",3
U299,Trash Bags,Best value for money.,5
U349,Canola Oil,Would buy again occasionally.,4
U111,Olive Oil,Good quality for the price.,4
U441,Bagels,Tastes amazing and very fresh.,5
U186,Tea,Will definitely buy again.,5
U313,Onions,Quality was inconsistent.,2
U120,Energy Drink,Received damaged product.,1
U237,Salmon,Fresh and tasty overall.,4
U88,Pasta,"No complaints, good purchase.",4
U204,Protein Bars,Somewhat disappointed.,2
U482,Pork Chops,Would buy again occasionally.,4
U405,Sweet Potatoes,My family loved this product.,5
U453,Carrots,Arrived on time and well packed.,4
U116,Chickpeas,Decent quality and freshness.,4
U60,Salmon,Somewhat disappointed.,2
U54,English Muffins,"Very good product, would recommend.",4
U313,Tortillas,Exceeded my expectations.,5
U3,Sugar,"Very good product, would recommend.",4
U367,Fruit Snacks,Average quality overall.,3
U108,Vegetable Oil,Consistently great product.,5
U277,Frozen Waffles,Tastes amazing and very fresh.,5
U82,Tea,Taste was slightly disappointing.,2
U80,Potatoes,Below average quality.,2
U256,Zucchini,"Top-notch quality, highly recommended.",5
U447,Raspberries,Better than expected.,4
U237,Cauliflower,"Very good product, would recommend.",4
U500,Cucumber,Will definitely buy again.,5
U24,Ground Beef,Could be better.,3
U248,Rice,"Not bad, not great either.",3
U407,Tomatoes,Somewhat disappointed.,2
U390,Cream Cheese,Will definitely buy again.,5
U229,Protein Bars,Not worth the price.,2
U83,Yogurt,Acceptable for the price.,3
U332,Oat Milk,Exceeded my expectations.,5
U319,Aluminum Foil,A reliable grocery item.,4
U173,Garlic,Worth every penny.,5
U58,Buns,Exceeded my expectations.,5
U106,Pasta,Could be better.,3
U221,Sparkling Water,"Not bad, not great either.",3
U330,Frozen Berries,My family loved this product.,5
U181,Bread,"Very good product, would recommend.",4
U41,Jerky,Satisfied with this product.,4
U295,Sour Cream,Very poor quality.,1
U226,Frozen Pizza,Will definitely buy again.,5
U447,Turkey Bacon,Satisfied with this product.,4
U66,Espresso,Expected better freshness.,2
U176,Maple Syrup,Never buying this again.,1
U322,Frozen Burritos,Received damaged product.,1
U334,Milk,Better than expected.,4
U166,Peppers,Absolutely fresh and high quality!,5
U279,Peanut Butter,"It was okay, nothing special.",3
U92,Apples,Will definitely buy again.,5
U156,Chicken Breast,Waste of money.,1
U442,Whole Chicken,The taste was just okay.,3
U236,Paper Towels,Perfect condition upon delivery.,5
U240,Toilet Paper,"Top-notch quality, highly recommended.",5
U400,Tortillas,Tastes amazing and very fresh.,5
U382,Shrimp,Exceeded my expectations.,5
U325,Peanut Butter,Would buy again occasionally.,4
U400,Bacon,Best value for money.,5
U118,Lemons,My family loved this product.,5
U411,Popcorn,The taste was just okay.,3
U136,Espresso,Perfect condition upon delivery.,5
U475,Trash Bags,Absolutely fresh and high quality!,5
U475,Chicken Breast,Could be better.,3
U245,Raspberries,Worth every penny.,5
U432,Raspberries,Tastes amazing and very fresh.,5
U394,Oat Milk,My family loved this product.,5
U403,Pasta,Best value for money.,5
U466,Cashews,My family loved this product.,5
U52,Chicken Breast,Good quality for the price.,4
U177,Soy Milk,Consistently great product.,5
U421,Onions,Exceeded my expectations.,5
U86,Tea,Consistently great product.,5
U355,Tilapia,Completely unusable.,1
U65,Lemons,Would buy again occasionally.,4
U443,Bread,Would buy again occasionally.,4
U5,Lettuce,The taste was just okay.,3
U384,Broccoli,Tastes amazing and very fresh.,5
U237,Cauliflower,Will definitely buy again.,5
U34,Chickpeas,Arrived on time and well packed.,4
U422,Bananas,Consistently great product.,5
U85,Laundry Detergent,Better than expected.,4
U207,Coffee,"Very good product, would recommend.",4
U137,Strawberries,Mediocre quality.,3
U253,Canola Oil,The taste was just okay.,3
U5,Shrimp,Decent quality and freshness.,4
U394,Deli Meat,"Very good product, would recommend.",4
U301,Soda,My family loved this product.,5
U299,Turkey Bacon,Absolutely fresh and high quality!,5
U99,Whole Chicken,My family loved this product.,5
U203,Canola Oil,Good quality for the price.,4
U178,Limes,Exceeded my expectations.,5
U228,Pork Chops,Not very impressed with the quality.,2
U289,Energy Drink,Somewhat disappointed.,2
U211,Tomato Sauce,Fairly average experience.,3
U41,Tortillas,Arrived on time and well packed.,4
U179,Trash Bags,Fairly average experience.,3
U96,Limes,Decent quality and freshness.,4
U306,Chickpeas,Consistently great product.,5
U207,Bagels,Does the job but nothing more.,3
U54,Frozen Burritos,Consistently great product.,5
U299,Zucchini,"It was okay, nothing special.",3
U495,Butter,Absolutely fresh and high quality!,5
U306,Cashews,Exceeded my expectations.,5
U189,Buns,"Very good product, would recommend.",4
U109,Soda,Average quality overall.,3
U281,Salmon,Would buy again occasionally.,4
U124,Carrots,Satisfied with this product.,4
U452,Canola Oil,"Very good product, would recommend.",4
U167,Coffee,Worth every penny.,5
U232,Almonds,Tastes amazing and very fresh.,5
U292,Bananas,Fresh and tasty overall.,4
U90,Spinach,Arrived on time and well packed.,4
U22,Frozen Vegetables,Best value for money.,5
U80,Orange Juice,"No complaints, good purchase.",4
U29,Croissants,Mediocre quality.,3
U184,Flour,A reliable grocery item.,4
U86,Garlic,Tastes amazing and very fresh.,5
U275,Bagels,Will definitely buy again.,5
U363,Bread,Perfect condition upon delivery.,5
U409,Almond Milk,Best value for money.,5
U272,Chicken Thighs,Tastes amazing and very fresh.,5
U138,Vegetable Oil,"It was okay, nothing special.",3
U297,Lemons,Will definitely buy again.,5
U474,Almonds,The taste was just okay.,3
U334,Tomato Sauce,Not very impressed with the quality.,2
U235,Frozen Vegetables,Arrived on time and well packed.,4
U441,Deli Meat,Satisfied with this product.,4
U287,Whole Chicken,Mediocre quality.,3
U156,Sparkling Water,Tastes amazing and very fresh.,5
U392,Almond Butter,Fresh and tasty overall.,4
U172,Garlic,Worth every penny.,5
U241,Turkey Bacon,Worst grocery purchase.,1
U308,Pretzels,Exceeded my expectations.,5
U297,Cheese,Satisfied with this product.,4
U330,Bacon,Not very impressed with the quality.,2
U238,Tomatoes,Exceeded my expectations.,5
U170,Zucchini,Perfect condition upon delivery.,5
U234,Canola Oil,Consistently great product.,5
U209,Cauliflower,Completely unusable.,1
U459,Almond Butter,Acceptable for the price.,3
U369,Whole Chicken,Decent quality and freshness.,4
U162,Limes,Average quality overall.,3
U20,Onions,Worst grocery purchase.,1
U42,Club Soda,Exceeded my expectations.,5
U149,Cream Cheese,Would buy again occasionally.,4
U431,English Muffins,Fairly average experience.,3
U296,Soy Milk,Could be better.,3
U292,Almond Butter,Absolutely fresh and high quality!,5
U486,Pasta,Expected better freshness.,2
U157,Raspberries,Good quality for the price.,4
U145,Fabric Softener,Fresh and tasty overall.,4
U324,Buns,Could be better.,3
U478,Butter,Would buy again occasionally.,4
U2,Shrimp,Tastes amazing and very fresh.,5
U315,Almonds,"No complaints, good purchase.",4
U255,Onions,The taste was just okay.,3
U418,Frozen Burritos,Better than expected.,4
U26,Energy Drink,"Very good product, would recommend.",4
U451,Protein Bars,Packaging could be improved.,2
U89,Croissants,Good quality for the price.,4
U320,Tomatoes,Satisfied with this product.,4
U92,Zucchini,Exceeded my expectations.,5
U46,Frozen Pizza,Not worth the price.,2
U264,Oat Milk,Consistently great product.,5
U342,Club Soda,Perfect condition upon delivery.,5
U224,Raspberries,Somewhat disappointed.,2
U40,Tortillas,My family loved this product.,5
U117,Buns,Decent quality and freshness.,4
U220,Bagels,Absolutely fresh and high quality!,5
U296,Chips,Perfect condition upon delivery.,5
U124,Paper Towels,"Top-notch quality, highly recommended.",5
U489,Almonds,Will definitely buy again.,5
U378,Peanut Butter,Perfect condition upon delivery.,5
U32,Ground Beef,Worth every penny.,5
U122,Beans,The taste was just okay.,3
U157,Buns,Decent quality and freshness.,4
U32,Soda,Could be better.,3
U8,Milk,Mediocre quality.,3
U419,Blueberries,Arrived on time and well packed.,4
U224,Energy Drink,"Horrible quality, do not buy.",1
U28,Potatoes,Not very impressed with the quality.,2
U310,Tea,"Top-notch quality, highly recommended.",5
U360,Chips,Packaging could be improved.,2
U274,Pretzels,Taste was slightly disappointing.,2
U285,Maple Syrup,"Horrible quality, do not buy.",1
U489,Pork Chops,Perfect condition upon delivery.,5
U12,Club Soda,"Very good product, would recommend.",4
U35,Onions,Average quality overall.,3
U379,Lemons,Consistently great product.,5
U259,Cucumber,Fairly average experience.,3
U485,Spinach,Does the job but nothing more.,3
U71,Popcorn,"No complaints, good purchase.",4
U398,Tilapia,My family loved this product.,5
U327,Tilapia,My family loved this product.,5
U480,Peanut Butter,A reliable grocery item.,4
U225,Milk,Mediocre quality.,3
U343,Peanut Butter,Good quality for the price.,4
U314,Butter,Perfect condition upon delivery.,5
U46,English Muffins,"It was okay, nothing special.",3
U453,Cream Cheese,"Top-notch quality, highly recommended.",5
U455,Cucumber,Satisfied with this product.,4
U222,Turkey Bacon,Acceptable for the price.,3
U109,Honey,Very poor quality.,1
U444,Cream Cheese,Absolutely fresh and high quality!,5
U195,English Muffins,"Very good product, would recommend.",4
U341,Almonds,Worth every penny.,5
U175,Onions,Does the job but nothing more.,3
U377,Potatoes,Perfect condition upon delivery.,5
U160,Paper Towels,Arrived on time and well packed.,4
U251,Frozen Burritos,Exceeded my expectations.,5
U188,Sourdough,My family loved this product.,5
U153,Deli Meat,Satisfied with this product.,4
U317,Sugar,"Top-notch quality, highly recommended.",5
U193,Whole Chicken,"It was okay, nothing special.",3
U28,Club Soda,Absolutely fresh and high quality!,5
U460,Granola Bars,My family loved this product.,5
U21,Tomato Sauce,Taste was slightly disappointing.,2
U484,Pork Chops,Would buy again occasionally.,4
U13,Energy Drink,"Not bad, not great either.",3
U267,Garlic,"Top-notch quality, highly recommended.",5
U102,Pretzels,"Very good product, would recommend.",4
U187,Cashews,Absolutely fresh and high quality!,5
U283,Dish Soap,The taste was just okay.,3
U297,Fabric Softener,Best value for money.,5
U275,Honey,"It was okay, nothing special.",3
U76,Pasta,Good quality for the price.,4
U58,Honey,Better than expected.,4
U72,Sparkling Water,"Very good product, would recommend.",4
U241,Shrimp,"No complaints, good purchase.",4
U197,Tomato Sauce,"Very good product, would recommend.",4
U406,Jerky,Would buy again occasionally.,4
U299,Olive Oil,Perfect condition upon delivery.,5
U367,Tortillas,Best value for money.,5
U350,Oat Milk,Would buy again occasionally.,4
U467,Soy Milk,Decent quality and freshness.,4
U197,Frozen Berries,Decent but not outstanding.,3
U447,Coffee,Tastes amazing and very fresh.,5
U289,Blueberries,Good quality for the price.,4
U383,Lemons,Decent quality and freshness.,4
U257,Cottage Cheese,A reliable grocery item.,4
U456,Avocado,Perfect condition upon delivery.,5
U160,Deli Meat,Expected better freshness.,2
U444,Soy Milk,Consistently great product.,5
U151,Lemons,"No complaints, good purchase.",4
U302,Chicken Breast,Below average quality.,2
U461,Protein Bars,Absolutely fresh and high quality!,5
U226,Garlic,My family loved this product.,5
U278,Bread,Wasn't as fresh as expected.,2
U413,Broccoli,Good quality for the price.,4
U366,Chicken Breast,Decent quality and freshness.,4
U78,Coffee,Exceeded my expectations.,5
U280,Cheese,Would buy again occasionally.,4
U124,Granola Bars,"Very good product, would recommend.",4
U161,Tortillas,"No complaints, good purchase.",4
U253,Protein Bars,"Top-notch quality, highly recommended.",5
U88,Frozen Vegetables,Below average quality.,2
U408,Peanut Butter,Good quality for the price.,4
U265,Broccoli,Received damaged product.,1
U471,Buns,Somewhat disappointed.,2
U497,Bagels,Could be better.,3
U259,Flour,My family loved this product.,5
U238,Pretzels,"Top-notch quality, highly recommended.",5
U468,Protein Bars,Consistently great product.,5
U133,Yogurt,Absolutely fresh and high quality!,5
U289,Soda,"No complaints, good purchase.",4
U143,Croissants,Perfect condition upon delivery.,5
U104,Lemons,Does the job but nothing more.,3
U487,Spinach,Very poor quality.,1
U395,Pretzels,Exceeded my expectations.,5
U105,Croissants,"No complaints, good purchase.",4
U255,Zucchini,Better than expected.,4
U347,Tomato Sauce,Fresh and tasty overall.,4
U250,Energy Drink,Better than expected.,4
U85,Peanut Butter,"Very good product, would recommend.",4
U247,Rice,Could be better.,3
U426,Yogurt,Mediocre quality.,3
U175,Tomatoes,"Very good product, would recommend.",4
U270,Fabric Softener,Would buy again occasionally.,4
U98,Coffee,Tasted really bad.,1
U98,Eggs,Could be better.,3
U330,Ground Beef,Satisfied with this product.,4
U337,Shrimp,Better than expected.,4
U235,Broccoli,Arrived on time and well packed.,4
U150,Pretzels,Quality was inconsistent.,2
U349,Blueberries,Perfect condition upon delivery.,5
U453,Cashews,Taste was slightly disappointing.,2
U76,Canola Oil,"Top-notch quality, highly recommended.",5
U291,Sugar,"Top-notch quality, highly recommended.",5
U216,Protein Bars,My family loved this product.,5
U126,Vegetable Oil,"Very good product, would recommend.",4
U211,Almond Milk,Arrived on time and well packed.,4
U290,Dish Soap,Tastes amazing and very fresh.,5
U486,Bread,Never buying this again.,1
U416,Apple Juice,Consistently great product.,5
U262,Laundry Detergent,Best value for money.,5
U270,Apples,A reliable grocery item.,4
U38,Zucchini,Decent quality and freshness.,4
U341,Peanut Butter,Exceeded my expectations.,5
U130,Pork Chops,Not very impressed with the quality.,2
U251,Cashews,Somewhat disappointed.,2
U424,Tomatoes,Tastes amazing and very fresh.,5
U229,Sourdough,Fresh and tasty overall.,4
U486,Salmon,Worth every penny.,5
U368,Milk,Perfect condition upon delivery.,5
U232,Honey,Completely unusable.,1
U130,Club Soda,Will definitely buy again.,5
U177,Shrimp,The taste was just okay.,3
U408,Chocolate,Absolutely fresh and high quality!,5
U133,Frozen Vegetables,Will definitely buy again.,5
U168,Onions,Arrived on time and well packed.,4
U304,Frozen Berries,Better than expected.,4
U119,Olive Oil,A reliable grocery item.,4
U341,Toilet Paper,A reliable grocery item.,4
U90,Limes,Wasn't as fresh as expected.,2
U289,Tomatoes,Would buy again occasionally.,4
U299,Jam,My family loved this product.,5
U264,Raspberries,A reliable grocery item.,4
U51,Trash Bags,"Top-notch quality, highly recommended.",5
U260,Butter,Received damaged product.,1
U109,Croissants,Tastes amazing and very fresh.,5
U404,Onions,Tastes amazing and very fresh.,5
U214,English Muffins,Tastes amazing and very fresh.,5
U263,Tea,"Top-notch quality, highly recommended.",5
U319,Turkey Bacon,"No complaints, good purchase.",4
U386,Milk,Good quality for the price.,4
U458,Potatoes,Decent quality and freshness.,4
U409,Peppers,Best value for money.,5
U18,Frozen Waffles,Satisfied with this product.,4
U121,Soy Milk,"Not bad, not great either.",3
U366,Peppers,Good quality for the price.,4
U383,Broccoli,Below average quality.,2
U392,Eggs,Somewhat disappointed.,2
U463,Cauliflower,Perfect condition upon delivery.,5
U227,Cucumber,Perfect condition upon delivery.,5
U3,Tomatoes,Fresh and tasty overall.,4
U384,Carrots,"Top-notch quality, highly recommended.",5
U144,Coffee,A reliable grocery item.,4
U413,Whole Chicken,"Very good product, would recommend.",4
U488,Fruit Snacks,Exceeded my expectations.,5
U203,Almond Butter,Fresh and tasty overall.,4
U362,Garlic,Best value for money.,5
U203,Chocolate,Average quality overall.,3
U91,Bananas,Absolutely fresh and high quality!,5
U347,Dish Soap,Fairly average experience.,3
U437,Salmon,Fresh and tasty overall.,4
U253,Pasta,Consistently great product.,5
U483,Broccoli,Quality was inconsistent.,2
U83,Laundry Detergent,Would buy again occasionally.,4
U261,Chicken Thighs,Worth every penny.,5
U348,Milk,Consistently great product.,5
U341,Jam,Decent quality and freshness.,4
U480,Avocado,Perfect condition upon delivery.,5
U39,Frozen Burritos,My family loved this product.,5
U179,Sugar,"It was okay, nothing special.",3
U60,Frozen Waffles,Fresh and tasty overall.,4
